vial,cross type,female line,male line,food type,month crossed,cross number,plate,y
17893,12191 X 12192,12191,12192,(F) Fat,12-Oct,39,71,0.4703466
17893,12191 X 12192,12191,12192,(F) Fat,12-Oct,39,71,0.5495531
17907,12192 X 12193,12192,12193,(F) Fat,12-Oct,39,71,0.5140482
17921,12193 X 12194,12193,12194,(F) Fat,12-Oct,39,70,0.4268311
17928,12194 X 12198,12194,12198,(N) Normal,12-Oct,39,71,0.3995447
17928,12194 X 12198,12194,12198,(N) Normal,12-Oct,39,71,0.4381392
17935,12194 X 12198,12194,12198,(F) Fat,12-Oct,39,71,0.6040124
17956,12199 X 12200,12199,12200,(N) Normal,12-Oct,39,73,0.331822
17956,12199 X 12200,12199,12200,(N) Normal,12-Oct,39,71,0.3709591
17956,12199 X 12200,12199,12200,(N) Normal,12-Oct,39,73,0.6563651
17963,12199 X 12200,12199,12200,(F) Fat,12-Oct,39,70,0.4139121
17963,12199 X 12200,12199,12200,(F) Fat,12-Oct,39,71,0.4281574
17963,12199 X 12200,12199,12200,(F) Fat,12-Oct,39,70,0.4581063
17970,12200 X 12202,12200,12202,(N) Normal,12-Oct,39,70,0.3082404
17977,12200 X 12202,12200,12202,(F) Fat,12-Oct,39,71,0.451747
17984,12202 X 12203,12202,12203,(N) Normal,12-Oct,39,71,0.3858626
17984,12202 X 12203,12202,12203,(N) Normal,12-Oct,39,70,0.5239318
17984,12202 X 12203,12202,12203,(N) Normal,12-Oct,39,70,0.5608826
17991,12202 X 12203,12202,12203,(F) Fat,12-Oct,39,71,0.6190489
18017,12205 X 12206,12205,12206,(F) Fat,12-Oct,39,70,0.5356518
18012,12205 X 12206,12205,12206,(N) Normal,12-Oct,39,70,0.4487215
18012,12205 X 12206,12205,12206,(N) Normal,12-Oct,39,71,0.561774
18019,12205 X 12206,12205,12206,(F) Fat,12-Oct,39,70,0.3479948
18026,12206 X 12207,12206,12207,(N) Normal,12-Oct,39,73,0.3320976
18026,12206 X 12207,12206,12207,(N) Normal,12-Oct,39,72,0.4605745
18026,12206 X 12207,12206,12207,(N) Normal,12-Oct,39,72,0.4813768
18033,12206 X 12207,12206,12207,(F) Fat,12-Oct,39,70,0.486948
18033,12206 X 12207,12206,12207,(F) Fat,12-Oct,39,70,0.6155687
18040,12207 X 12188,12207,12188,(N) Normal,12-Oct,39,71,0.3119771
18040,12207 X 12188,12207,12188,(N) Normal,12-Oct,39,71,0.3717699
18040,12207 X 12188,12207,12188,(N) Normal,12-Oct,39,71,0.414324
18047,12207 X 12188,12207,12188,(F) Fat,12-Oct,39,70,0.3135566
18047,12207 X 12188,12207,12188,(F) Fat,12-Oct,39,70,0.3616293
18047,12207 X 12188,12207,12188,(F) Fat,12-Oct,39,70,0.8162329
18054,12208 X 12209,12208,12209,(N) Normal,12-Oct,40,75,0.5519901
18054,12208 X 12209,12208,12209,(N) Normal,12-Oct,40,74,0.5945656
18054,12208 X 12209,12208,12209,(N) Normal,12-Oct,40,77,0.5996921
18061,12208 X 12209,12208,12209,(F) Fat,12-Oct,40,78,0.4781874
18061,12208 X 12209,12208,12209,(F) Fat,12-Oct,40,77,0.5710615
18061,12208 X 12209,12208,12209,(F) Fat,12-Oct,40,78,0.7740707
18201,12222 X 12223,12222,12223,(F) Fat,12-Oct,40,77,0.5588967
18201,12222 X 12223,12222,12223,(F) Fat,12-Oct,40,78,0.6359481
18208,12223 X 12224,12223,12224,(N) Normal,12-Oct,40,75,0.441707
18215,12223 X 12224,12223,12224,(F) Fat,12-Oct,40,75,0.7531286
18222,12224 X 12225,12224,12225,(N) Normal,12-Oct,40,74,0.7330343
18271,12229 X 12230,12229,12230,(F) Fat,12-Oct,41,72,0.5323828
18271,12229 X 12230,12229,12230,(F) Fat,12-Oct,41,72,0.6989211
18278,12230 X 12231,12230,12231,(N) Normal,12-Oct,41,73,0.4764262
18306,12233 X 12234,12233,12234,(N) Normal,12-Oct,41,72,0.3115269
18313,12233 X 12234,12233,12234,(F) Fat,12-Oct,41,72,0.3049925
18313,12233 X 12234,12233,12234,(F) Fat,12-Oct,41,72,0.3301604
18313,12233 X 12234,12233,12234,(F) Fat,12-Oct,41,72,0.3692602
18334,12235 X 12226,12235,12226,(N) Normal,12-Oct,41,72,0.3694438
18334,12235 X 12226,12235,12226,(N) Normal,12-Oct,41,72,0.4127582
18334,12235 X 12226,12235,12226,(N) Normal,12-Oct,41,73,0.4604836
18341,12235 X 12226,12235,12226,(F) Fat,12-Oct,41,72,0.3890013
18341,12235 X 12226,12235,12226,(F) Fat,12-Oct,41,72,0.4114466
18341,12235 X 12226,12235,12226,(F) Fat,12-Oct,41,72,0.508723
18348,12236 X 12237,12236,12237,(N) Normal,12-Nov,42,74,0.4911643
18355,12236 X 12237,12236,12237,(F) Fat,12-Nov,42,74,0.4911769
18355,12236 X 12237,12236,12237,(F) Fat,12-Nov,42,74,0.553933
18355,12236 X 12237,12236,12237,(F) Fat,12-Nov,42,76,0.6605887
18360,12237 X 12238,12237,12238,(N) Normal,12-Nov,42,79,0.5970814
18425,12244 X 12245,12244,12245,(F) Fat,12-Nov,42,77,0.526121
18425,12244 X 12245,12244,12245,(F) Fat,12-Nov,42,75,0.7443041
18432,12245 X 12246,12245,12246,(N) Normal,12-Nov,42,75,0.1813757
18432,12245 X 12246,12245,12246,(N) Normal,12-Nov,42,78,0.3683987
18432,12245 X 12246,12245,12246,(N) Normal,12-Nov,42,74,0.4173664
18439,12245 X 12246,12245,12246,(F) Fat,12-Nov,42,78,0.4471935
18439,12245 X 12246,12245,12246,(F) Fat,12-Nov,42,78,0.5777999
18439,12245 X 12246,12245,12246,(F) Fat,12-Nov,42,74,0.6135419
18450,12246 X 12247,12246,12247,(N) Normal,12-Nov,42,78,1.1598591
18453,12246 X 12247,12246,12247,(F) Fat,12-Nov,42,75,0.4888135
18467,12247 X 12236,12247,12236,(F) Fat,12-Nov,42,77,0.4933016
18467,12247 X 12236,12247,12236,(F) Fat,12-Nov,42,77,0.6356727
18467,12247 X 12236,12247,12236,(F) Fat,12-Nov,42,78,0.7743643
18689,12266 X 12268,12266,12268,(F) Fat,12-Nov,44,82,0.5042926
18684,12266 X 12268,12266,12268,(N) Normal,12-Nov,44,83,0.3440661
18684,12266 X 12268,12266,12268,(N) Normal,12-Nov,44,80,0.3797183
18684,12266 X 12268,12266,12268,(N) Normal,12-Nov,44,81,0.4371839
18691,12266 X 12268,12266,12268,(F) Fat,12-Nov,44,77,0.3134039
18691,12266 X 12268,12266,12268,(F) Fat,12-Nov,44,77,0.3245972
18691,12266 X 12268,12266,12268,(F) Fat,12-Nov,44,74,0.5056537
18698,12268 X 12270,12268,12270,(N) Normal,12-Nov,44,83,0.947839
18705,12268 X 12270,12268,12270,(F) Fat,12-Nov,44,77,0.345822
18705,12268 X 12270,12268,12270,(F) Fat,12-Nov,44,78,0.4331463
18705,12268 X 12270,12268,12270,(F) Fat,12-Nov,44,74,0.6035334
18712,12270 X 12271,12270,12271,(N) Normal,12-Nov,44,77,0.3192423
18712,12270 X 12271,12270,12271,(N) Normal,12-Nov,44,78,0.4489472
18719,12270 X 12271,12270,12271,(F) Fat,12-Nov,44,79,0.3487672
18726,12271 X 12272,12271,12272,(N) Normal,12-Nov,44,83,0.864692
18733,12271 X 12272,12271,12272,(F) Fat,12-Nov,44,77,0.2454855
18733,12271 X 12272,12271,12272,(F) Fat,12-Nov,44,78,0.2855474
18733,12271 X 12272,12271,12272,(F) Fat,12-Nov,44,74,0.2896142
18754,12273 X 12274,12273,12274,(N) Normal,12-Nov,44,78,0.323281
18754,12273 X 12274,12273,12274,(N) Normal,12-Nov,44,77,0.3714001
18761,12273 X 12274,12273,12274,(F) Fat,12-Nov,44,77,0.4121211
18761,12273 X 12274,12273,12274,(F) Fat,12-Nov,44,82,0.4641285
18775,12274 X 12275,12274,12275,(F) Fat,12-Nov,44,78,0.6515041
18782,12275 X 12277,12275,12277,(N) Normal,12-Nov,44,77,0.4148801
18789,12275 X 12277,12275,12277,(F) Fat,12-Nov,44,83,0.3086847
18796,12277 X 12278,12277,12278,(N) Normal,12-Nov,44,78,0.2620789
18796,12277 X 12278,12277,12278,(N) Normal,12-Nov,44,77,0.3356312
18796,12277 X 12278,12277,12278,(N) Normal,12-Nov,44,77,0.3647027
18803,12277 X 12278,12277,12278,(F) Fat,12-Nov,44,83,0.3685998
18803,12277 X 12278,12277,12278,(F) Fat,12-Nov,44,82,0.5536966
18803,12277 X 12278,12277,12278,(F) Fat,12-Nov,44,79,0.6597276
18810,12278 X 12279,12278,12279,(N) Normal,12-Nov,44,83,0.4549966
18810,12278 X 12279,12278,12279,(N) Normal,12-Nov,44,82,0.5918016
18810,12278 X 12279,12278,12279,(N) Normal,12-Nov,44,79,0.6525796
18817,12278 X 12279,12278,12279,(F) Fat,12-Nov,44,77,0.5310897
18817,12278 X 12279,12278,12279,(F) Fat,12-Nov,44,77,0.5669418
18817,12278 X 12279,12278,12279,(F) Fat,12-Nov,44,74,0.6091312
18824,12279 X 12280,12279,12280,(N) Normal,12-Nov,44,79,0.5113364
18838,12280 X 12281,12280,12281,(N) Normal,12-Nov,44,83,0.5395418
18838,12280 X 12281,12280,12281,(N) Normal,12-Nov,44,82,0.5952246
18845,12280 X 12281,12280,12281,(F) Fat,12-Nov,44,78,0.4524386
18852,12281 X 12282,12281,12282,(N) Normal,12-Nov,44,82,0.3971506
18859,12281 X 12282,12281,12282,(F) Fat,12-Nov,44,83,0.4376
18859,12281 X 12282,12281,12282,(F) Fat,12-Nov,44,81,0.5249298
18866,12282 X 12266,12282,12266,(N) Normal,12-Nov,44,83,0.3418627
18866,12282 X 12266,12282,12266,(N) Normal,12-Nov,44,82,0.8290392
18873,12282 X 12266,12282,12266,(F) Fat,12-Nov,44,78,0.3902636
18873,12282 X 12266,12282,12266,(F) Fat,12-Nov,44,74,0.4533897
18873,12282 X 12266,12282,12266,(F) Fat,12-Nov,44,74,0.5215701
18880,12284 X 12285,12284,12285,(N) Normal,12-Nov,45,78,0.3232781
18880,12284 X 12285,12284,12285,(N) Normal,12-Nov,45,78,0.3783841
18887,12284 X 12285,12284,12285,(F) Fat,12-Nov,45,78,0.565041
18887,12284 X 12285,12284,12285,(F) Fat,12-Nov,45,82,0.7218332
18895,12285 X 12286,12285,12286,(N) Normal,12-Nov,45,74,0.6501906
18894,12285 X 12286,12285,12286,(N) Normal,12-Nov,45,79,0.4153431
18901,12285 X 12286,12285,12286,(F) Fat,12-Nov,45,77,0.6171003
18901,12285 X 12286,12285,12286,(F) Fat,12-Nov,45,78,0.7178611
18901,12285 X 12286,12285,12286,(F) Fat,12-Nov,45,78,0.750408
18908,12286 X 12287,12286,12287,(N) Normal,12-Nov,45,78,0.4178541
18908,12286 X 12287,12286,12287,(N) Normal,12-Nov,45,74,0.4366407
18922,12287 X 12288,12287,12288,(N) Normal,12-Nov,45,80,0.3097917
18922,12287 X 12288,12287,12288,(N) Normal,12-Nov,45,81,0.3328883
18922,12287 X 12288,12287,12288,(N) Normal,12-Nov,45,82,0.3457752
18929,12287 X 12288,12287,12288,(F) Fat,12-Nov,45,82,0.455304
18929,12287 X 12288,12287,12288,(F) Fat,12-Nov,45,80,0.7472241
18929,12287 X 12288,12287,12288,(F) Fat,12-Nov,45,83,1.2187631
18936,12288 X 12289,12288,12289,(N) Normal,12-Nov,45,74,0.3593818
18936,12288 X 12289,12288,12289,(N) Normal,12-Nov,45,77,0.5003579
18958,12289 X 12290,12289,12290,(F) Fat,12-Nov,45,82,0.6707748
18957,12289 X 12290,12289,12290,(F) Fat,12-Nov,45,77,0.4194352
18964,12290 X 12291,12290,12291,(N) Normal,12-Nov,45,74,0.4209822
18964,12290 X 12291,12290,12291,(N) Normal,12-Nov,45,80,0.4726454
18971,12290 X 12291,12290,12291,(F) Fat,12-Nov,45,83,0.4408761
18978,12291 X 12292,12291,12292,(N) Normal,12-Nov,45,73,0.2971929
18978,12291 X 12292,12291,12292,(N) Normal,12-Nov,45,78,0.3799613
18978,12291 X 12292,12291,12292,(N) Normal,12-Nov,45,74,0.5015723
18985,12291 X 12292,12291,12292,(F) Fat,12-Nov,45,81,0.6366243
18985,12291 X 12292,12291,12292,(F) Fat,12-Nov,45,83,0.8978817
18993,12292 X 12293,12292,12293,(N) Normal,12-Nov,45,77,0.6063643
18993,12292 X 12293,12292,12293,(N) Normal,12-Nov,45,77,0.6346253
18992,12292 X 12293,12292,12293,(N) Normal,12-Nov,45,77,0.2606527
18992,12292 X 12293,12292,12293,(N) Normal,12-Nov,45,82,0.3996779
18992,12292 X 12293,12292,12293,(N) Normal,12-Nov,45,74,0.4698667
18999,12292 X 12293,12292,12293,(F) Fat,12-Nov,45,74,0.5220972
18999,12292 X 12293,12292,12293,(F) Fat,12-Nov,45,78,0.6147816
18999,12292 X 12293,12292,12293,(F) Fat,12-Nov,45,78,0.6152644
19006,12293 X 12294,12293,12294,(N) Normal,12-Nov,45,77,0.4831467
19006,12293 X 12294,12293,12294,(N) Normal,12-Nov,45,78,0.5675664
19006,12293 X 12294,12293,12294,(N) Normal,12-Nov,45,74,0.6247966
19013,12293 X 12294,12293,12294,(F) Fat,12-Nov,45,78,0.5258598
19013,12293 X 12294,12293,12294,(F) Fat,12-Nov,45,82,0.6846764
19013,12293 X 12294,12293,12294,(F) Fat,12-Nov,45,74,0.7142609
19020,12294 X 12295,12294,12295,(N) Normal,12-Nov,45,83,0.8272306
19021,12294 X 12295,12294,12295,(N) Normal,12-Nov,45,83,0.3745404
19027,12294 X 12295,12294,12295,(F) Fat,12-Nov,45,81,0.4793676
19027,12294 X 12295,12294,12295,(F) Fat,12-Nov,45,79,0.5371773
19034,12295 X 12296,12295,12296,(N) Normal,12-Nov,45,77,0.3738932
19034,12295 X 12296,12295,12296,(N) Normal,12-Nov,45,77,0.5006081
19041,12295 X 12296,12295,12296,(F) Fat,12-Nov,45,79,0.8123872
19048,12296 X 12297,12296,12297,(N) Normal,12-Nov,45,78,0.4275158
19048,12296 X 12297,12296,12297,(N) Normal,12-Nov,45,77,0.5170004
19048,12296 X 12297,12296,12297,(N) Normal,12-Nov,45,74,0.5428529
19055,12296 X 12297,12296,12297,(F) Fat,12-Nov,45,81,0.8443138
19055,12296 X 12297,12296,12297,(F) Fat,12-Nov,45,80,0.9313101
19055,12296 X 12297,12296,12297,(F) Fat,12-Nov,45,79,1.1398472
19062,12297 X 12284,12297,12284,(N) Normal,12-Nov,45,81,0.3471518
19069,12297 X 12284,12297,12284,(F) Fat,12-Nov,45,80,0.4578393
19077,12298 X 12299,12298,12299,(N) Normal,12-Nov,46,82,0.8347937
19076,12298 X 12299,12298,12299,(N) Normal,12-Nov,46,81,0.4192011
19076,12298 X 12299,12298,12299,(N) Normal,12-Nov,46,80,0.5031768
19076,12298 X 12299,12298,12299,(N) Normal,12-Nov,46,83,0.5436395
19083,12298 X 12299,12298,12299,(F) Fat,12-Nov,46,79,0.321227
19083,12298 X 12299,12298,12299,(F) Fat,12-Nov,46,82,0.3769497
19083,12298 X 12299,12298,12299,(F) Fat,12-Nov,46,83,0.8734923
19097,12299 X 12300,12299,12300,(F) Fat,12-Nov,46,81,0.6959957
19097,12299 X 12300,12299,12300,(F) Fat,12-Nov,46,81,0.7287088
19104,12300 X 12301,12300,12301,(N) Normal,12-Nov,46,80,0.2524594
19104,12300 X 12301,12300,12301,(N) Normal,12-Nov,46,80,0.5143456
19104,12300 X 12301,12300,12301,(N) Normal,12-Nov,46,82,0.5317844
19111,12300 X 12301,12300,12301,(F) Fat,12-Nov,46,79,0.3879772
19111,12300 X 12301,12300,12301,(F) Fat,12-Nov,46,79,0.5229238
19111,12300 X 12301,12300,12301,(F) Fat,12-Nov,46,82,0.7387655
19118,12301 X 12302,12301,12302,(N) Normal,12-Nov,46,81,0.5008473
19125,12301 X 12302,12301,12302,(F) Fat,12-Nov,46,83,0.508169
19125,12301 X 12302,12301,12302,(F) Fat,12-Nov,46,81,0.5274613
19125,12301 X 12302,12301,12302,(F) Fat,12-Nov,46,80,0.5416186
19132,12302 X 12304,12302,12304,(N) Normal,12-Nov,46,80,0.4832351
19132,12302 X 12304,12302,12304,(N) Normal,12-Nov,46,80,0.4878977
19132,12302 X 12304,12302,12304,(N) Normal,12-Nov,46,82,1.1696492
19139,12302 X 12304,12302,12304,(F) Fat,12-Nov,46,80,0.2693446
19139,12302 X 12304,12302,12304,(F) Fat,12-Nov,46,82,0.6328168
19139,12302 X 12304,12302,12304,(F) Fat,12-Nov,46,82,0.7099686
19146,12304 X 12305,12304,12305,(N) Normal,12-Nov,46,83,0.3696337
19146,12304 X 12305,12304,12305,(N) Normal,12-Nov,46,83,0.3846611
19146,12304 X 12305,12304,12305,(N) Normal,12-Nov,46,81,0.6416
19153,12304 X 12305,12304,12305,(F) Fat,12-Nov,46,83,0.2672083
19153,12304 X 12305,12304,12305,(F) Fat,12-Nov,46,81,0.3792257
19153,12304 X 12305,12304,12305,(F) Fat,12-Nov,46,73,0.4253181
19160,12305 X 12306,12305,12306,(N) Normal,12-Nov,46,80,0.4043986
19160,12305 X 12306,12305,12306,(N) Normal,12-Nov,46,79,0.4372645
19160,12305 X 12306,12305,12306,(N) Normal,12-Nov,46,82,0.4754196
19167,12305 X 12306,12305,12306,(F) Fat,12-Nov,46,81,0.6141074
19167,12305 X 12306,12305,12306,(F) Fat,12-Nov,46,83,0.9773077
19167,12305 X 12306,12305,12306,(F) Fat,12-Nov,46,81,1.2122637
19174,12306 X 12307,12306,12307,(N) Normal,12-Nov,46,83,0.3687813
19174,12306 X 12307,12306,12307,(N) Normal,12-Nov,46,83,0.416891
19174,12306 X 12307,12306,12307,(N) Normal,12-Nov,46,82,0.9220909
19181,12306 X 12307,12306,12307,(F) Fat,12-Nov,46,81,0.3251251
19181,12306 X 12307,12306,12307,(F) Fat,12-Nov,46,82,0.3869075
19188,12307 X 12308,12307,12308,(N) Normal,12-Nov,46,80,0.4145066
19188,12307 X 12308,12307,12308,(N) Normal,12-Nov,46,82,0.4424107
19209,12308 X 12309,12308,12309,(F) Fat,12-Nov,46,80,0.5044919
19216,12309 X 12310,12309,12310,(N) Normal,12-Nov,46,79,0.4370525
19216,12309 X 12310,12309,12310,(N) Normal,12-Nov,46,80,0.4526244
19216,12309 X 12310,12309,12310,(N) Normal,12-Nov,46,81,0.5798248
19223,12309 X 12310,12309,12310,(F) Fat,12-Nov,46,80,0.4142518
19223,12309 X 12310,12309,12310,(F) Fat,12-Nov,46,80,0.4873003
19223,12309 X 12310,12309,12310,(F) Fat,12-Nov,46,82,0.9927243
19230,12310 X 12312,12310,12312,(N) Normal,12-Nov,46,81,0.2170847
19230,12310 X 12312,12310,12312,(N) Normal,12-Nov,46,81,0.265995
19237,12310 X 12312,12310,12312,(F) Fat,12-Nov,46,80,0.4410005
19237,12310 X 12312,12310,12312,(F) Fat,12-Nov,46,79,0.556155
19244,12312 X 12298,12312,12298,(N) Normal,12-Nov,46,83,0.2216939
19244,12312 X 12298,12312,12298,(N) Normal,12-Nov,46,80,0.4161627
19244,12312 X 12298,12312,12298,(N) Normal,12-Nov,46,81,0.4390423
19251,12312 X 12298,12312,12298,(F) Fat,12-Nov,46,79,0.4400336
19251,12312 X 12298,12312,12298,(F) Fat,12-Nov,46,79,0.5367783
19251,12312 X 12298,12312,12298,(F) Fat,12-Nov,46,79,0.6479985
19257,12313 X 12314,12313,12314,(N) Normal,12-Dec,47,83,0.7215804
19258,12313 X 12314,12313,12314,(N) Normal,12-Dec,47,80,0.3283642
19258,12313 X 12314,12313,12314,(N) Normal,12-Dec,47,80,0.4017446
19258,12313 X 12314,12313,12314,(N) Normal,12-Dec,47,81,0.5650746
19272,12314 X 12315,12314,12315,(N) Normal,12-Dec,47,80,0.4204854
19272,12314 X 12315,12314,12315,(N) Normal,12-Dec,47,82,0.5973301
19300,12316 X 12317,12316,12317,(N) Normal,12-Dec,47,73,0.2196982
19300,12316 X 12317,12316,12317,(N) Normal,12-Dec,47,79,0.2209218
19300,12316 X 12317,12316,12317,(N) Normal,12-Dec,47,83,0.7433505
19307,12316 X 12317,12316,12317,(F) Fat,12-Dec,47,83,0.1615351
19307,12316 X 12317,12316,12317,(F) Fat,12-Dec,47,80,0.2495892
19307,12316 X 12317,12316,12317,(F) Fat,12-Dec,47,81,0.5445876
19317,12317 X 12318,12317,12318,(N) Normal,12-Dec,47,79,0.3181434
19370,12322 X 12323,12322,12323,(N) Normal,12-Dec,47,79,0.2974536
19370,12322 X 12323,12322,12323,(N) Normal,12-Dec,47,81,0.3679039
19370,12322 X 12323,12322,12323,(N) Normal,12-Dec,47,83,0.7735464
19377,12322 X 12323,12322,12323,(F) Fat,12-Dec,47,81,0.1932138
19377,12322 X 12323,12322,12323,(F) Fat,12-Dec,47,81,0.2177777
19436,12332 X 12313,12332,12313,(F) Fat,12-Dec,47,40,0.5232051
19440,12334 X 12335,12334,12335,(N) Normal,12-Dec,48,81,0.2932552
19440,12334 X 12335,12334,12335,(N) Normal,12-Dec,48,80,0.298067
19440,12334 X 12335,12334,12335,(N) Normal,12-Dec,48,80,0.456674
19447,12334 X 12335,12334,12335,(F) Fat,12-Dec,48,79,0.3382443
19447,12334 X 12335,12334,12335,(F) Fat,12-Dec,48,81,0.4297438
19447,12334 X 12335,12334,12335,(F) Fat,12-Dec,48,80,0.4645051
19454,12335 X 12336,12335,12336,(N) Normal,12-Dec,48,80,0.2629721
19454,12335 X 12336,12335,12336,(N) Normal,12-Dec,48,79,0.3786802
19461,12335 X 12336,12335,12336,(F) Fat,12-Dec,48,82,0.3538297
19461,12335 X 12336,12335,12336,(F) Fat,12-Dec,48,81,0.4143641
19461,12335 X 12336,12335,12336,(F) Fat,12-Dec,48,82,0.4734553
19468,12336 X 12337,12336,12337,(N) Normal,12-Dec,48,79,0.1988163
19468,12336 X 12337,12336,12337,(N) Normal,12-Dec,48,82,0.2005095
19468,12336 X 12337,12336,12337,(N) Normal,12-Dec,48,82,0.4722979
19475,12336 X 12337,12336,12337,(F) Fat,12-Dec,48,83,0.3873551
19475,12336 X 12337,12336,12337,(F) Fat,12-Dec,48,79,0.6067269
19475,12336 X 12337,12336,12337,(F) Fat,12-Dec,48,83,0.7739798
19482,12337 X 12338,12337,12338,(N) Normal,12-Dec,48,79,0.2392952
19482,12337 X 12338,12337,12338,(N) Normal,12-Dec,48,83,0.268413
19482,12337 X 12338,12337,12338,(N) Normal,12-Dec,48,83,0.5070983
19489,12337 X 12338,12337,12338,(F) Fat,12-Dec,48,82,0.2579523
19489,12337 X 12338,12337,12338,(F) Fat,12-Dec,48,79,0.3845576
19489,12337 X 12338,12337,12338,(F) Fat,12-Dec,48,79,0.4012847
19505,12338 X 12339,12338,12339,(F) Fat,12-Dec,48,83,0.3628033
19496,12338 X 12339,12338,12339,(N) Normal,12-Dec,48,81,0.3571417
19496,12338 X 12339,12338,12339,(N) Normal,12-Dec,48,82,0.4307046
19496,12338 X 12339,12338,12339,(N) Normal,12-Dec,48,83,0.4418532
19503,12338 X 12339,12338,12339,(F) Fat,12-Dec,48,80,0.2872577
19503,12338 X 12339,12338,12339,(F) Fat,12-Dec,48,83,0.2990725
19510,12339 X 12340,12339,12340,(N) Normal,12-Dec,48,79,0.4680775
19510,12339 X 12340,12339,12340,(N) Normal,12-Dec,48,81,0.4915652
19510,12339 X 12340,12339,12340,(N) Normal,12-Dec,48,81,0.5190307
19517,12339 X 12340,12339,12340,(F) Fat,12-Dec,48,82,0.4719711
19517,12339 X 12340,12339,12340,(F) Fat,12-Dec,48,80,0.6384117
19517,12339 X 12340,12339,12340,(F) Fat,12-Dec,48,80,1.4548479
19532,12340 X 12341,12340,12341,(F) Fat,12-Dec,48,82,0.457122
19524,12340 X 12341,12340,12341,(N) Normal,12-Dec,48,81,0.558609
19524,12340 X 12341,12340,12341,(N) Normal,12-Dec,48,81,0.6216925
19531,12340 X 12341,12340,12341,(F) Fat,12-Dec,48,83,0.2978818
19531,12340 X 12341,12340,12341,(F) Fat,12-Dec,48,83,0.3743476
19531,12340 X 12341,12340,12341,(F) Fat,12-Dec,48,81,0.3811061
19545,12341 X 12342,12341,12342,(F) Fat,12-Dec,48,80,0.3524892
19545,12341 X 12342,12341,12342,(F) Fat,12-Dec,48,80,0.4007714
19557,12342 X 12343,12342,12343,(F) Fat,12-Dec,48,79,0.5160233
19552,12342 X 12343,12342,12343,(N) Normal,12-Dec,48,82,0.3235284
19552,12342 X 12343,12342,12343,(N) Normal,12-Dec,48,83,0.6831576
19559,12342 X 12343,12342,12343,(F) Fat,12-Dec,48,79,0.4528109
19559,12342 X 12343,12342,12343,(F) Fat,12-Dec,48,82,0.4682863
19559,12342 X 12343,12342,12343,(F) Fat,12-Dec,48,79,0.5695674
19566,12343 X 12344,12343,12344,(N) Normal,12-Dec,48,83,0.3769207
19566,12343 X 12344,12343,12344,(N) Normal,12-Dec,48,81,0.4532445
19566,12343 X 12344,12343,12344,(N) Normal,12-Dec,48,82,0.5730624
19573,12343 X 12344,12343,12344,(F) Fat,12-Dec,48,79,0.3230553
19573,12343 X 12344,12343,12344,(F) Fat,12-Dec,48,79,0.3798521
19573,12343 X 12344,12343,12344,(F) Fat,12-Dec,48,79,0.3873435
19573,12343 X 12344,12343,12344,(F) Fat,12-Dec,48,79,0.5879308
19580,12344 X 12346,12344,12346,(N) Normal,12-Dec,48,80,0.3030182
19580,12344 X 12346,12344,12346,(N) Normal,12-Dec,48,81,0.3442832
19580,12344 X 12346,12344,12346,(N) Normal,12-Dec,48,82,0.505298
19587,12344 X 12346,12344,12346,(F) Fat,12-Dec,48,83,0.3832482
19587,12344 X 12346,12344,12346,(F) Fat,12-Dec,48,79,0.4540784
19601,12346 X 12348,12346,12348,(F) Fat,12-Dec,48,81,0.3852862
19601,12346 X 12348,12346,12348,(F) Fat,12-Dec,48,80,0.3984321
19601,12346 X 12348,12346,12348,(F) Fat,12-Dec,48,80,0.5205516
19608,12348 X 12334,12348,12334,(N) Normal,12-Dec,48,80,0.3247265
19608,12348 X 12334,12348,12334,(N) Normal,12-Dec,48,79,0.3352669
19608,12348 X 12334,12348,12334,(N) Normal,12-Dec,48,81,0.3736672
19615,12348 X 12334,12348,12334,(F) Fat,12-Dec,48,80,0.2869365
19615,12348 X 12334,12348,12334,(F) Fat,12-Dec,48,79,0.2995591
19615,12348 X 12334,12348,12334,(F) Fat,12-Dec,48,82,0.8094015
10060,11204 X 11205,11204,11205,(N) Normal,12-Apr,12,14,0.2331424
10060,11204 X 11205,11204,11205,(N) Normal,12-Apr,12,14,0.3665281
10060,11204 X 11205,11204,11205,(N) Normal,12-Apr,12,14,0.3998479
10067,11204 X 11205,11204,11205,(F) Fat,12-Apr,12,14,0.2650553
10067,11204 X 11205,11204,11205,(F) Fat,12-Apr,12,14,0.3147212
10067,11204 X 11205,11204,11205,(F) Fat,12-Apr,12,14,0.4061516
10074,11205 X 11206,11205,11206,(N) Normal,12-Apr,12,14,0.3137297
10074,11205 X 11206,11205,11206,(N) Normal,12-Apr,12,14,0.4430709
10081,11205 X 11206,11205,11206,(F) Fat,12-Apr,12,15,0.169194
10081,11205 X 11206,11205,11206,(F) Fat,12-Apr,12,14,0.2769712
10081,11205 X 11206,11205,11206,(F) Fat,12-Apr,12,14,0.3026593
10151,11212 X 11213,11212,11213,(F) Fat,12-Apr,12,70,0.7162799
10144,11212 X 11213,11212,11213,(N) Normal,12-Apr,12,70,0.5836627
10157,11213 X 11214,11213,11214,(N) Normal,12-Apr,12,71,0.6089108
10165,11213 X 11214,11213,11214,(F) Fat,12-Apr,12,71,0.3870919
10165,11213 X 11214,11213,11214,(F) Fat,12-Apr,12,71,0.4566258
